filename,start_time,end_time,label
cp019_5.wav,5,7,car_passing
cp019_5.wav,7,9,car_passing
cp019_6.wav,1,3,car_passing
cp019_6.wav,3,5,car_passing
cp019_6.wav,5,7,car_passing
cp019_6.wav,7,9,car_passing
cp019_7.wav,1,3,car_passing
cp019_7.wav,3,5,car_passing
cp019_7.wav,5,7,car_passing
cp019_7.wav,7,9,car_passing
cp019_8.wav,1,3,car_passing
cp019_8.wav,3,5,car_passing
cp019_8.wav,5,7,car_passing
cp019_8.wav,7,9,car_passing
cp019_9.wav,1,3,car_passing
cp019_9.wav,3,5,car_passing
cp019_9.wav,5,7,car_passing
cp019_9.wav,7,9,car_passing
cp019_10.wav,1,3,car_passing
cp019_10.wav,3,5,car_passing
cp019_10.wav,5,7,car_passing
cp019_10.wav,7,9,car_passing
cp019_11.wav,1,3,car_passing
cp019_11.wav,3,5,car_passing
cp019_11.wav,5,7,car_passing
cp019_11.wav,7,9,car_passing
cp019_12.wav,1,3,car_passing
cp019_12.wav,3,5,car_passing
cp019_12.wav,5,7,car_passing
cp019_12.wav,7,9,car_passing
cp019_13.wav,1,3,car_passing
cp019_13.wav,3,5,car_passing
cp019_13.wav,5,7,car_passing
cp019_13.wav,7,9,car_passing
cp019_14.wav,1,3,car_passing
cp019_14.wav,3,5,car_passing
cp019_14.wav,5,7,car_passing
cp019_14.wav,7,9,car_passing
cp019_15.wav,1,3,car_passing
cp019_15.wav,3,5,car_passing
cp019_15.wav,5,7,car_passing
cp019_15.wav,7,9,car_passing
cp019_16.wav,1,3,car_passing
cp019_16.wav,3,5,car_passing
cp019_16.wav,5,7,car_passing
cp019_16.wav,7,9,car_passing
cp019_17.wav,1,3,car_passing
cp019_17.wav,3,5,car_passing
cp019_17.wav,5,7,car_passing
cp019_17.wav,7,9,car_passing
cp019_18.wav,1,3,car_passing
cp019_18.wav,3,5,car_passing
cp019_18.wav,5,7,car_passing
cp019_18.wav,7,9,car_passing
cp019_19.wav,1,3,car_passing
cp019_19.wav,3,5,car_passing
cp019_19.wav,5,7,car_passing
cp019_19.wav,7,9,car_passing
cp019_20.wav,1,3,car_passing
cp019_20.wav,3,5,car_passing
cp019_20.wav,5,7,car_passing
cp019_20.wav,7,9,car_passing
cp019_21.wav,1,3,car_passing
cp019_21.wav,3,5,car_passing
cp019_21.wav,5,7,car_passing
cp019_21.wav,7,9,car_passing
cp019_22.wav,1,3,car_passing
cp019_22.wav,3,5,car_passing
cp019_22.wav,5,7,car_passing
cp019_22.wav,7,9,car_passing
cp019_23.wav,1,3,car_passing
cp019_23.wav,3,5,car_passing
cp019_23.wav,5,7,car_passing
cp019_23.wav,7,9,car_passing
cp019_24.wav,1,3,car_passing
cp019_24.wav,3,5,car_passing
cp019_24.wav,5,7,car_passing
cp019_24.wav,7,9,car_passing
cp019_25.wav,1,3,car_passing
cp019_25.wav,3,5,car_passing
cp019_25.wav,5,7,car_passing
cp019_25.wav,7,9,car_passing
cp019_26.wav,1,3,car_passing
cp019_26.wav,3,5,car_passing
cp019_26.wav,5,7,car_passing
cp019_26.wav,7,9,car_passing
cp019_27.wav,1,3,car_passing
cp019_27.wav,3,5,car_passing
cp019_27.wav,5,7,car_passing
cp019_27.wav,7,9,car_passing
cp019_28.wav,1,3,car_passing
cp019_28.wav,3,5,car_passing
cp019_28.wav,5,7,car_passing
cp019_28.wav,7,9,car_passing
cp019_29.wav,1,3,car_passing
cp019_29.wav,3,5,car_passing
cp019_29.wav,5,7,car_passing
cp019_29.wav,7,9,car_passing
cp020_0.wav,1,3,car_passing
cp020_0.wav,3,5,car_passing
cp020_0.wav,5,7,car_passing
cp020_0.wav,7,9,car_passing
cp021_0.wav,1,3,car_passing
cp021_0.wav,3,5,car_passing
cp021_0.wav,5,7,car_passing
cp021_0.wav,7,9,car_passing
cp021_1.wav,1,3,car_passing
cp021_1.wav,3,5,car_passing
cp021_1.wav,5,7,car_passing
cp021_1.wav,7,9,car_passing
cp021_2.wav,1,3,car_passing
cp021_2.wav,3,5,car_passing
cp021_2.wav,5,7,car_passing
cp021_2.wav,7,9,car_passing
cp021_3.wav,1,3,car_passing
cp021_3.wav,3,5,car_passing
cp021_3.wav,5,7,car_passing
cp021_3.wav,7,9,car_passing
cp021_4.wav,1,3,car_passing
cp021_4.wav,3,5,car_passing
cp021_4.wav,5,7,car_passing
cp021_4.wav,7,9,car_passing
cp021_5.wav,1,3,car_passing
cp021_5.wav,3,5,car_passing
cp021_5.wav,5,7,car_passing
cp021_5.wav,7,9,car_passing
cp021_6.wav,1,3,car_passing
cp021_6.wav,3,5,car_passing
cp021_6.wav,5,7,car_passing
cp021_6.wav,7,9,car_passing
cp022_0.wav,1,3,car_passing
cp022_0.wav,3,5,car_passing
cp022_0.wav,5,7,car_passing
cp022_0.wav,7,9,car_passing
cp022_1.wav,1,3,car_passing
cp022_1.wav,3,5,car_passing
cp022_1.wav,5,7,car_passing
cp022_1.wav,7,9,car_passing
cp022_2.wav,1,3,car_passing
cp022_2.wav,3,5,car_passing
cp022_2.wav,5,7,car_passing
cp022_2.wav,7,9,car_passing
cp022_3.wav,1,3,car_passing
cp022_3.wav,3,5,car_passing
cp022_3.wav,5,7,car_passing
cp022_3.wav,7,9,car_passing
cp022_4.wav,1,3,car_passing
cp022_4.wav,3,5,car_passing
cp022_4.wav,5,7,car_passing
cp022_4.wav,7,9,car_passing
cp022_5.wav,1,3,car_passing
cp022_5.wav,3,5,car_passing
cp022_5.wav,5,7,car_passing
cp022_5.wav,7,9,car_passing
cp022_6.wav,1,3,car_passing
cp022_6.wav,3,5,car_passing
cp022_6.wav,5,7,car_passing
cp022_6.wav,7,9,car_passing
cp022_7.wav,1,3,car_passing
cp022_7.wav,3,5,car_passing
cp022_7.wav,5,7,car_passing
cp022_7.wav,7,9,car_passing
cp022_8.wav,1,3,car_passing
cp022_8.wav,3,5,car_passing
cp022_8.wav,5,7,car_passing
cp022_8.wav,7,9,car_passing
cp023_0.wav,1,3,car_passing
cp023_0.wav,3,5,car_passing
cp023_0.wav,5,7,car_passing
cp023_0.wav,7,9,car_passing
cp023_1.wav,1,3,car_passing
cp023_1.wav,3,5,car_passing
cp023_1.wav,5,7,car_passing
cp023_1.wav,7,9,car_passing
cp024_0.wav,1,3,car_passing
cp024_0.wav,3,5,car_passing
cp024_0.wav,5,7,car_passing
cp024_0.wav,7,9,car_passing
cp024_1.wav,1,3,car_passing
cp024_1.wav,3,5,car_passing
cp024_1.wav,5,7,car_passing
cp024_1.wav,7,9,car_passing
cp024_2.wav,1,3,car_passing
cp024_2.wav,3,5,car_passing
cp024_2.wav,5,7,car_passing
cp024_2.wav,7,9,car_passing
cp024_3.wav,1,3,car_passing
cp024_3.wav,3,5,car_passing
cp024_3.wav,5,7,car_passing
cp024_3.wav,7,9,car_passing
cp024_4.wav,1,3,car_passing
cp024_4.wav,3,5,car_passing
cp024_4.wav,5,7,car_passing
cp024_4.wav,7,9,car_passing
cp024_5.wav,1,3,car_passing
cp024_5.wav,3,5,car_passing
cp024_5.wav,5,7,car_passing
cp024_5.wav,7,9,car_passing
cp024_6.wav,1,3,car_passing
cp024_6.wav,3,5,car_passing
cp024_6.wav,5,7,car_passing
cp024_6.wav,7,9,car_passing
cp024_7.wav,1,3,car_passing
cp024_7.wav,3,5,car_passing
cp024_7.wav,5,7,car_passing
cp024_7.wav,7,9,car_passing
cp024_8.wav,1,3,car_passing
cp024_8.wav,3,5,car_passing
cp024_8.wav,5,7,car_passing
cp024_8.wav,7,9,car_passing
cp024_9.wav,1,3,car_passing
cp024_9.wav,3,5,car_passing
cp024_9.wav,5,7,car_passing
cp024_9.wav,7,9,car_passing
cp026_0.wav,1,3,car_passing
cp026_0.wav,3,5,car_passing
cp026_0.wav,5,7,car_passing
cp026_0.wav,7,9,car_passing
cp026_1.wav,1,3,car_passing
cp026_1.wav,3,5,car_passing
cp026_1.wav,5,7,car_passing
cp026_1.wav,7,9,car_passing
cp027_0.wav,1,3,car_passing
cp027_0.wav,3,5,car_passing
cp027_0.wav,5,7,car_passing
cp027_0.wav,7,9,car_passing
cp027_1.wav,1,3,car_passing
cp027_1.wav,3,5,car_passing
cp027_1.wav,5,7,car_passing
cp027_1.wav,7,9,car_passing
cp028_0.wav,1,3,car_passing
cp028_0.wav,3,5,car_passing
cp028_0.wav,5,7,car_passing
cp028_0.wav,7,9,car_passing
cp029_0.wav,1,3,car_passing
cp029_0.wav,3,5,car_passing
cp029_0.wav,5,7,car_passing
cp029_0.wav,7,9,car_passing
cp029_1.wav,1,3,car_passing
cp029_1.wav,3,5,car_passing
cp029_1.wav,5,7,car_passing
cp029_1.wav,7,9,car_passing
cp030_0.wav,1,3,car_passing
cp030_0.wav,3,5,car_passing
cp030_0.wav,5,7,car_passing
cp030_0.wav,7,9,car_passing
cp031_0.wav,1,3,car_passing
cp031_0.wav,3,5,car_passing
cp031_0.wav,5,7,car_passing
cp031_0.wav,7,9,car_passing
cp031_1.wav,1,3,car_passing
cp031_1.wav,3,5,car_passing
cp031_1.wav,5,7,car_passing
cp031_1.wav,7,9,car_passing
cp032_0.wav,1,3,car_passing
cp032_0.wav,3,5,car_passing
cp032_0.wav,5,7,car_passing
cp032_0.wav,7,9,car_passing
cp033_0.wav,1,3,car_passing
cp033_0.wav,3,5,car_passing
cp033_0.wav,5,7,car_passing
cp033_0.wav,7,9,car_passing
cp034_0.wav,1,3,car_passing
cp034_0.wav,3,5,car_passing
cp034_0.wav,5,7,car_passing
cp034_0.wav,7,9,car_passing
cp034_1.wav,1,3,car_passing
cp034_1.wav,3,5,car_passing
cp034_1.wav,5,7,car_passing
cp034_1.wav,7,9,car_passing
cp034_2.wav,1,3,car_passing
cp034_2.wav,3,5,car_passing
cp034_2.wav,5,7,car_passing
cp034_2.wav,7,9,car_passing
cp034_3.wav,1,3,car_passing
cp034_3.wav,3,5,car_passing
cp034_3.wav,5,7,car_passing
cp034_3.wav,7,9,car_passing
cp034_4.wav,1,3,car_passing
cp034_4.wav,3,5,car_passing
cp034_4.wav,5,7,car_passing
cp034_4.wav,7,9,car_passing
cp034_5.wav,1,3,car_passing
cp034_5.wav,3,5,car_passing
cp034_5.wav,5,7,car_passing
cp034_5.wav,7,9,car_passing
cp034_6.wav,1,3,car_passing
cp034_6.wav,3,5,car_passing
cp034_6.wav,5,7,car_passing
cp034_6.wav,7,9,car_passing
cp034_7.wav,1,3,car_passing
cp034_7.wav,3,5,car_passing
cp034_7.wav,5,7,car_passing
cp034_7.wav,7,9,car_passing
cp034_8.wav,1,3,car_passing
cp034_8.wav,3,5,car_passing
cp034_8.wav,5,7,car_passing
cp034_8.wav,7,9,car_passing
cp034_9.wav,1,3,car_passing
cp034_9.wav,3,5,car_passing
cp034_9.wav,5,7,car_passing
cp034_9.wav,7,9,car_passing
cp034_10.wav,1,3,car_passing
cp034_10.wav,3,5,car_passing
cp034_10.wav,5,7,car_passing
cp034_10.wav,7,9,car_passing
cp034_11.wav,1,3,car_passing
cp034_11.wav,3,5,car_passing
cp034_11.wav,5,7,car_passing
cp034_11.wav,7,9,car_passing
cp035_0.wav,1,3,car_passing
cp035_0.wav,3,5,car_passing
cp035_0.wav,5,7,car_passing
cp035_0.wav,7,9,car_passing
cp035_1.wav,1,3,car_passing
cp035_1.wav,3,5,car_passing
cp035_1.wav,5,7,car_passing
cp035_1.wav,7,9,car_passing
cp035_2.wav,1,3,car_passing
cp035_2.wav,3,5,car_passing
cp035_2.wav,5,7,car_passing
cp035_2.wav,7,9,car_passing
cp035_3.wav,1,3,car_passing
cp035_3.wav,3,5,car_passing
cp035_3.wav,5,7,car_passing
cp035_3.wav,7,9,car_passing
cp035_4.wav,1,3,car_passing
cp035_4.wav,3,5,car_passing
cp035_4.wav,5,7,car_passing
cp035_4.wav,7,9,car_passing
cp035_5.wav,1,3,car_passing
cp035_5.wav,3,5,car_passing
cp035_5.wav,5,7,car_passing
cp035_5.wav,7,9,car_passing
cp036_0.wav,1,3,car_passing
cp036_0.wav,3,5,car_passing
cp036_0.wav,5,7,car_passing
cp036_0.wav,7,9,car_passing
cp036_1.wav,1,3,car_passing
cp036_1.wav,3,5,car_passing
cp036_1.wav,5,7,car_passing
cp036_1.wav,7,9,car_passing
cp036_2.wav,1,3,car_passing
cp036_2.wav,3,5,car_passing
cp036_2.wav,5,7,car_passing
cp036_2.wav,7,9,car_passing
cp036_3.wav,1,3,car_passing
cp036_3.wav,3,5,car_passing
cp036_3.wav,5,7,car_passing
cp036_3.wav,7,9,car_passing
cp036_4.wav,1,3,car_passing
cp036_4.wav,3,5,car_passing
cp036_4.wav,5,7,car_passing
cp036_4.wav,7,9,car_passing
cp036_5.wav,1,3,car_passing
cp036_5.wav,3,5,car_passing
cp036_5.wav,5,7,car_passing
cp036_5.wav,7,9,car_passing
cp036_6.wav,1,3,car_passing
cp036_6.wav,3,5,car_passing
cp036_6.wav,5,7,car_passing
cp036_6.wav,7,9,car_passing
cp036_7.wav,1,3,car_passing
cp036_7.wav,3,5,car_passing
cp036_7.wav,5,7,car_passing
cp036_7.wav,7,9,car_passing
cp036_8.wav,1,3,car_passing
cp036_8.wav,3,5,car_passing
cp036_8.wav,5,7,car_passing
cp036_8.wav,7,9,car_passing
cp036_9.wav,1,3,car_passing
cp036_9.wav,3,5,car_passing
cp036_9.wav,5,7,car_passing
cp036_9.wav,7,9,car_passing
cp036_10.wav,1,3,car_passing
cp036_10.wav,3,5,car_passing
cp036_10.wav,5,7,car_passing
cp036_10.wav,7,9,car_passing
cp036_11.wav,1,3,car_passing
cp036_11.wav,3,5,car_passing
cp036_11.wav,5,7,car_passing
cp036_11.wav,7,9,car_passing
cp036_12.wav,1,3,car_passing
cp036_12.wav,3,5,car_passing
cp036_12.wav,5,7,car_passing
cp036_12.wav,7,9,car_passing
cp036_13.wav,1,3,car_passing
cp036_13.wav,3,5,car_passing
cp036_13.wav,5,7,car_passing
cp036_13.wav,7,9,car_passing
cp036_14.wav,1,3,car_passing
cp036_14.wav,3,5,car_passing
cp036_14.wav,5,7,car_passing
cp036_14.wav,7,9,car_passing
cp036_15.wav,1,3,car_passing
cp036_15.wav,3,5,car_passing
cp036_15.wav,5,7,car_passing
cp036_15.wav,7,9,car_passing
cp036_16.wav,1,3,car_passing
cp036_16.wav,3,5,car_passing
cp036_16.wav,5,7,car_passing
cp036_16.wav,7,9,car_passing
cp036_17.wav,1,3,car_passing
cp036_17.wav,3,5,car_passing
cp036_17.wav,5,7,car_passing
cp036_17.wav,7,9,car_passing
cp037_0.wav,1,3,car_passing
cp037_0.wav,3,5,car_passing
cp037_0.wav,5,7,car_passing
cp037_0.wav,7,9,car_passing
cp037_1.wav,1,3,car_passing
cp037_1.wav,3,5,car_passing
cp037_1.wav,5,7,car_passing
cp037_1.wav,7,9,car_passing
cp037_2.wav,1,3,car_passing
cp037_2.wav,3,5,car_passing
cp037_2.wav,5,7,car_passing
cp037_2.wav,7,9,car_passing
cp037_3.wav,1,3,car_passing
cp037_3.wav,3,5,car_passing
cp037_3.wav,5,7,car_passing
cp037_3.wav,7,9,car_passing
cp038_0.wav,1,3,car_passing
cp038_0.wav,3,5,car_passing
cp038_0.wav,5,7,car_passing
cp038_0.wav,7,9,car_passing
cp038_1.wav,1,3,car_passing
cp038_1.wav,3,5,car_passing
cp038_1.wav,5,7,car_passing
cp038_1.wav,7,9,car_passing
cp038_2.wav,1,3,car_passing
cp038_2.wav,3,5,car_passing
cp038_2.wav,5,7,car_passing
cp038_2.wav,7,9,car_passing
cp038_3.wav,1,3,car_passing
cp038_3.wav,3,5,car_passing
cp038_3.wav,5,7,car_passing
cp038_3.wav,7,9,car_passing
cp038_4.wav,1,3,car_passing
cp038_4.wav,3,5,car_passing
cp038_4.wav,5,7,car_passing
cp038_4.wav,7,9,car_passing
cp039_0.wav,1,3,car_passing
cp039_0.wav,3,5,car_passing
cp039_0.wav,5,7,car_passing
cp039_0.wav,7,9,car_passing
cp040_0.wav,1,3,car_passing
cp040_0.wav,3,5,car_passing
cp040_0.wav,5,7,car_passing
cp040_0.wav,7,9,car_passing
cp040_1.wav,1,3,car_passing
cp040_1.wav,3,5,car_passing
cp040_1.wav,5,7,car_passing
cp040_1.wav,7,9,car_passing
cp041_0.wav,1,3,car_passing
cp041_0.wav,3,5,car_passing
cp041_0.wav,5,7,car_passing
cp041_0.wav,7,9,car_passing
cp041_1.wav,1,3,car_passing
cp041_1.wav,3,5,car_passing
cp041_1.wav,5,7,car_passing
cp041_1.wav,7,9,car_passing
cp041_2.wav,1,3,car_passing
cp041_2.wav,3,5,car_passing
cp041_2.wav,5,7,car_passing
cp041_2.wav,7,9,car_passing
cp042_0.wav,1,3,car_passing
cp042_0.wav,3,5,car_passing
cp042_0.wav,5,7,car_passing
cp042_0.wav,7,9,car_passing
cp042_1.wav,1,3,car_passing
cp042_1.wav,3,5,car_passing
cp042_1.wav,5,7,car_passing
cp042_1.wav,7,9,car_passing
cp042_2.wav,1,3,car_passing
cp042_2.wav,3,5,car_passing
cp042_2.wav,5,7,car_passing
cp042_2.wav,7,9,car_passing
cp042_3.wav,1,3,car_passing
cp042_3.wav,3,5,car_passing
cp042_3.wav,5,7,car_passing
cp042_3.wav,7,9,car_passing
cp042_4.wav,1,3,car_passing
cp042_4.wav,3,5,car_passing
cp042_4.wav,5,7,car_passing
cp042_4.wav,7,9,car_passing
cp042_5.wav,1,3,car_passing
cp042_5.wav,3,5,car_passing
cp042_5.wav,5,7,car_passing
cp042_5.wav,7,9,car_passing
cp042_6.wav,1,3,car_passing
cp042_6.wav,3,5,car_passing
cp042_6.wav,5,7,car_passing
cp042_6.wav,7,9,car_passing
cp042_7.wav,1,3,car_passing
cp042_7.wav,3,5,car_passing
cp042_7.wav,5,7,car_passing
cp042_7.wav,7,9,car_passing
cp042_8.wav,1,3,car_passing
cp042_8.wav,3,5,car_passing
cp042_8.wav,5,7,car_passing
cp042_8.wav,7,9,car_passing
cp042_9.wav,1,3,car_passing
cp042_9.wav,3,5,car_passing
cp042_9.wav,5,7,car_passing
cp042_9.wav,7,9,car_passing
cp042_10.wav,1,3,car_passing
cp042_10.wav,3,5,car_passing
cp042_10.wav,5,7,car_passing
cp042_10.wav,7,9,car_passing
cp042_11.wav,1,3,car_passing
cp042_11.wav,3,5,car_passing
cp042_11.wav,5,7,car_passing
cp042_11.wav,7,9,car_passing
cp042_12.wav,1,3,car_passing
cp042_12.wav,3,5,car_passing
cp042_12.wav,5,7,car_passing
cp042_12.wav,7,9,car_passing
cp042_13.wav,1,3,car_passing
cp042_13.wav,3,5,car_passing
cp042_13.wav,5,7,car_passing
cp042_13.wav,7,9,car_passing
cp042_14.wav,1,3,car_passing
cp042_14.wav,3,5,car_passing
cp042_14.wav,5,7,car_passing
cp042_14.wav,7,9,car_passing
cp042_15.wav,1,3,car_passing
cp042_15.wav,3,5,car_passing
cp042_15.wav,5,7,car_passing
cp042_15.wav,7,9,car_passing
cp042_16.wav,1,3,car_passing
cp042_16.wav,3,5,car_passing
cp042_16.wav,5,7,car_passing
cp042_16.wav,7,9,car_passing
cp043_0.wav,1,3,car_passing
cp043_0.wav,3,5,car_passing
cp043_0.wav,5,7,car_passing
cp043_0.wav,7,9,car_passing
cp043_1.wav,1,3,car_passing
cp043_1.wav,3,5,car_passing
cp043_1.wav,5,7,car_passing
cp043_1.wav,7,9,car_passing
cp043_2.wav,1,3,car_passing
cp043_2.wav,3,5,car_passing
cp043_2.wav,5,7,car_passing
cp043_2.wav,7,9,car_passing
cp043_3.wav,1,3,car_passing
cp043_3.wav,3,5,car_passing
cp043_3.wav,5,7,car_passing
cp043_3.wav,7,9,car_passing
cp043_4.wav,1,3,car_passing
cp043_4.wav,3,5,car_passing
cp043_4.wav,5,7,car_passing
cp043_4.wav,7,9,car_passing
cp044_0.wav,1,3,car_passing
cp044_0.wav,3,5,car_passing
cp044_0.wav,5,7,car_passing
cp044_0.wav,7,9,car_passing
cp044_1.wav,1,3,car_passing
cp044_1.wav,3,5,car_passing
cp044_1.wav,5,7,car_passing
cp044_1.wav,7,9,car_passing
cp044_2.wav,1,3,car_passing
cp044_2.wav,3,5,car_passing
cp044_2.wav,5,7,car_passing
cp044_2.wav,7,9,car_passing
cp044_3.wav,1,3,car_passing
cp044_3.wav,3,5,car_passing
cp044_3.wav,5,7,car_passing
cp044_3.wav,7,9,car_passing
cp044_4.wav,1,3,car_passing
cp044_4.wav,3,5,car_passing
cp044_4.wav,5,7,car_passing
cp044_4.wav,7,9,car_passing
cp044_5.wav,1,3,car_passing
cp044_5.wav,3,5,car_passing
cp044_5.wav,5,7,car_passing
cp044_5.wav,7,9,car_passing
cp044_6.wav,1,3,car_passing
cp044_6.wav,3,5,car_passing
cp044_6.wav,5,7,car_passing
cp044_6.wav,7,9,car_passing
cp044_7.wav,1,3,car_passing
cp044_7.wav,3,5,car_passing
cp044_7.wav,5,7,car_passing
cp044_7.wav,7,9,car_passing
cp044_8.wav,1,3,car_passing
cp044_8.wav,3,5,car_passing
cp044_8.wav,5,7,car_passing
cp044_8.wav,7,9,car_passing
cp044_9.wav,1,3,car_passing
cp044_9.wav,3,5,car_passing
cp044_9.wav,5,7,car_passing
cp044_9.wav,7,9,car_passing
cp044_10.wav,1,3,car_passing
cp044_10.wav,3,5,car_passing
cp044_10.wav,5,7,car_passing
cp044_10.wav,7,9,car_passing
cp044_11.wav,1,3,car_passing
cp044_11.wav,3,5,car_passing
cp044_11.wav,5,7,car_passing
cp044_11.wav,7,9,car_passing
cp044_12.wav,1,3,car_passing
cp044_12.wav,3,5,car_passing
cp044_12.wav,5,7,car_passing
cp044_12.wav,7,9,car_passing
cp044_13.wav,1,3,car_passing
cp044_13.wav,3,5,car_passing
cp044_13.wav,5,7,car_passing
cp044_13.wav,7,9,car_passing
cp044_14.wav,1,3,car_passing
cp044_14.wav,3,5,car_passing
cp044_14.wav,5,7,car_passing
cp044_14.wav,7,9,car_passing
cp044_15.wav,1,3,car_passing
cp044_15.wav,3,5,car_passing
cp044_15.wav,5,7,car_passing
cp044_15.wav,7,9,car_passing
cp044_16.wav,1,3,car_passing
cp044_16.wav,3,5,car_passing
cp044_16.wav,5,7,car_passing
cp044_16.wav,7,9,car_passing
cp045_0.wav,1,3,car_passing
cp045_0.wav,3,5,car_passing
cp045_0.wav,5,7,car_passing
cp045_0.wav,7,9,car_passing
cp045_1.wav,1,3,car_passing
cp045_1.wav,3,5,car_passing
cp045_1.wav,5,7,car_passing
cp045_1.wav,7,9,car_passing
cp045_2.wav,1,3,car_passing
cp045_2.wav,3,5,car_passing
cp045_2.wav,5,7,car_passing
cp045_2.wav,7,9,car_passing
cp045_3.wav,1,3,car_passing
cp045_3.wav,3,5,car_passing
cp045_3.wav,5,7,car_passing
cp045_3.wav,7,9,car_passing
cp045_4.wav,1,3,car_passing
cp045_4.wav,3,5,car_passing
cp045_4.wav,5,7,car_passing
cp045_4.wav,7,9,car_passing
cp045_5.wav,1,3,car_passing
cp045_5.wav,3,5,car_passing
cp045_5.wav,5,7,car_passing
cp045_5.wav,7,9,car_passing
cp045_6.wav,1,3,car_passing
cp045_6.wav,3,5,car_passing
cp045_6.wav,5,7,car_passing
cp045_6.wav,7,9,car_passing
cp045_7.wav,1,3,car_passing
cp045_7.wav,3,5,car_passing
cp045_7.wav,5,7,car_passing
cp045_7.wav,7,9,car_passing
cp045_8.wav,1,3,car_passing
cp045_8.wav,3,5,car_passing
cp045_8.wav,5,7,car_passing
cp045_8.wav,7,9,car_passing
cp045_9.wav,1,3,car_passing
cp045_9.wav,3,5,car_passing
cp045_9.wav,5,7,car_passing
cp045_9.wav,7,9,car_passing
cp045_10.wav,1,3,car_passing
cp045_10.wav,3,5,car_passing
cp045_10.wav,5,7,car_passing
cp045_10.wav,7,9,car_passing
cp045_11.wav,1,3,car_passing
cp045_11.wav,3,5,car_passing
cp045_11.wav,5,7,car_passing
cp045_11.wav,7,9,car_passing
cp045_12.wav,1,3,car_passing
cp045_12.wav,3,5,car_passing
cp045_12.wav,5,7,car_passing
cp045_12.wav,7,9,car_passing
cp045_13.wav,1,3,car_passing
cp045_13.wav,3,5,car_passing
cp045_13.wav,5,7,car_passing
cp045_13.wav,7,9,car_passing
cp045_14.wav,1,3,car_passing
cp045_14.wav,3,5,car_passing
cp045_14.wav,5,7,car_passing
cp045_14.wav,7,9,car_passing
cp045_15.wav,1,3,car_passing
cp045_15.wav,3,5,car_passing
cp045_15.wav,5,7,car_passing
cp045_15.wav,7,9,car_passing
cp045_16.wav,1,3,car_passing
cp045_16.wav,3,5,car_passing
cp045_16.wav,5,7,car_passing
cp045_16.wav,7,9,car_passing
cp045_17.wav,1,3,car_passing
cp045_17.wav,3,5,car_passing
cp045_17.wav,5,7,car_passing
cp045_17.wav,7,9,car_passing
cp045_18.wav,1,3,car_passing
cp045_18.wav,3,5,car_passing
cp045_18.wav,5,7,car_passing
cp045_18.wav,7,9,car_passing
cp046_0.wav,1,3,car_passing
cp046_0.wav,3,5,car_passing
cp046_0.wav,5,7,car_passing
cp046_0.wav,7,9,car_passing
cp046_1.wav,1,3,car_passing
cp046_1.wav,3,5,car_passing
cp046_1.wav,5,7,car_passing
cp046_1.wav,7,9,car_passing
cp047_0.wav,1,3,car_passing
cp047_0.wav,3,5,car_passing
cp047_0.wav,5,7,car_passing
cp047_0.wav,7,9,car_passing
cp047_1.wav,1,3,car_passing
cp047_1.wav,3,5,car_passing
cp047_1.wav,5,7,car_passing
cp047_1.wav,7,9,car_passing
cp047_2.wav,1,3,car_passing
cp047_2.wav,3,5,car_passing
cp047_2.wav,5,7,car_passing
cp047_2.wav,7,9,car_passing
cp048_0.wav,1,3,car_passing
cp048_0.wav,3,5,car_passing
cp048_0.wav,5,7,car_passing
cp048_0.wav,7,9,car_passing
cp048_1.wav,1,3,car_passing
cp048_1.wav,3,5,car_passing
cp048_1.wav,5,7,car_passing
cp048_1.wav,7,9,car_passing
cp048_2.wav,1,3,car_passing
cp048_2.wav,3,5,car_passing
cp048_2.wav,5,7,car_passing
cp048_2.wav,7,9,car_passing
cp048_3.wav,1,3,car_passing
cp048_3.wav,3,5,car_passing
cp048_3.wav,5,7,car_passing
cp048_3.wav,7,9,car_passing
cp049_0.wav,1,3,car_passing
cp049_0.wav,3,5,car_passing
cp049_0.wav,5,7,car_passing
cp049_0.wav,7,9,car_passing
cp049_1.wav,1,3,car_passing
cp049_1.wav,3,5,car_passing
cp049_1.wav,5,7,car_passing
cp049_1.wav,7,9,car_passing
cp050_0.wav,1,3,car_passing
cp050_0.wav,3,5,car_passing
cp050_0.wav,5,7,car_passing
cp050_0.wav,7,9,car_passing
cp051_0.wav,1,3,car_passing
cp051_0.wav,3,5,car_passing
cp051_0.wav,5,7,car_passing
cp051_0.wav,7,9,car_passing
cp051_1.wav,1,3,car_passing
cp051_1.wav,3,5,car_passing
cp051_1.wav,5,7,car_passing
cp051_1.wav,7,9,car_passing
cp052_0.wav,1,3,car_passing
cp052_0.wav,3,5,car_passing
cp052_0.wav,5,7,car_passing
cp052_0.wav,7,9,car_passing
cp053_0.wav,1,3,car_passing
cp053_0.wav,3,5,car_passing
cp053_0.wav,5,7,car_passing
cp053_0.wav,7,9,car_passing
cp053_1.wav,1,3,car_passing
cp053_1.wav,3,5,car_passing
cp053_1.wav,5,7,car_passing
cp053_1.wav,7,9,car_passing
cp053_2.wav,1,3,car_passing
cp053_2.wav,3,5,car_passing
cp053_2.wav,5,7,car_passing
cp053_2.wav,7,9,car_passing
cp054_0.wav,1,3,car_passing
cp054_0.wav,3,5,car_passing
cp054_0.wav,5,7,car_passing
cp054_0.wav,7,9,car_passing
cp055_0.wav,1,3,car_passing
cp055_0.wav,3,5,car_passing
cp055_0.wav,5,7,car_passing
